Date,Open,High,Low,Close,Volume,Adj Close
2012-01-09,2880.93,2880.93,2880.93,2880.93,000,2880.93
2012-01-06,2897.03,2897.03,2897.03,2897.03,000,2897.03
2012-01-05,2882.24,2882.24,2882.24,2882.24,000,2882.24
2012-01-04,2906.40,2906.40,2906.40,2906.40,000,2906.40
2012-01-03,2923.63,2923.63,2923.63,2923.63,000,2923.63
2011-12-30,2857.88,2857.88,2857.88,2857.88,000,2857.88
2011-12-29,2853.58,2853.58,2853.58,2853.58,000,2853.58
2011-12-28,2825.88,2825.88,2825.88,2825.88,000,2825.88
2011-12-23,2827.09,2827.09,2827.09,2827.09,000,2827.09
2011-12-22,2799.61,2799.61,2799.61,2799.61,000,2799.61
2011-12-21,2767.77,2767.77,2767.77,2767.77,000,2767.77
2011-12-20,2781.41,2781.41,2781.41,2781.41,000,2781.41
2011-12-19,2753.05,2753.05,2753.05,2753.05,000,2753.05
2011-12-16,2764.96,2764.96,2764.96,2764.96,000,2764.96
2011-12-15,2772.25,2772.25,2772.25,2772.25,000,2772.25
2011-12-14,2754.78,2754.78,2754.78,2754.78,000,2754.78
2011-12-13,2816.23,2816.23,2816.23,2816.23,000,2816.23
2011-12-12,2786.80,2786.80,2786.80,2786.80,000,2786.80
2011-12-09,2839.83,2839.83,2839.83,2839.83,000,2839.83
2011-12-08,2818.45,2818.45,2818.45,2818.45,000,2818.45
2011-12-07,2853.46,2853.46,2853.46,2853.46,000,2853.46
2011-12-06,2864.00,2864.00,2864.00,2864.00,000,2864.00
2011-12-05,2865.51,2865.51,2865.51,2865.51,000,2865.51
2011-12-02,2856.45,2856.45,2856.45,2856.45,000,2856.45
2011-12-01,2824.73,2824.73,2824.73,2824.73,000,2824.73
2011-11-30,2835.84,2835.84,2835.84,2835.84,000,2835.84
2011-11-29,2751.30,2751.30,2751.30,2751.30,000,2751.30
2011-11-28,2736.15,2736.15,2736.15,2736.15,000,2736.15
2011-11-25,2661.18,2661.18,2661.18,2661.18,000,2661.18
2011-11-24,2643.55,2643.55,2643.55,2643.55,000,2643.55
2011-11-23,2647.64,2647.64,2647.64,2647.64,000,2647.64
2011-11-22,2682.72,2682.72,2682.72,2682.72,000,2682.72
2011-11-21,2692.03,2692.03,2692.03,2692.03,000,2692.03
2011-11-18,2764.19,2764.19,2764.19,2764.19,000,2764.19
2011-11-17,2794.66,2794.66,2794.66,2794.66,000,2794.66
2011-11-16,2837.05,2837.05,2837.05,2837.05,000,2837.05
2011-11-15,2840.36,2840.36,2840.36,2840.36,000,2840.36
2011-11-14,2844.36,2844.36,2844.36,2844.36,000,2844.36
2011-11-11,2857.02,2857.02,2857.02,2857.02,000,2857.02
2011-11-10,2805.59,2805.59,2805.59,2805.59,000,2805.59
2011-11-09,2815.69,2815.69,2815.69,2815.69,000,2815.69
2011-11-08,2868.53,2868.53,2868.53,2868.53,000,2868.53
2011-11-07,2839.49,2839.49,2839.49,2839.49,000,2839.49
2011-11-04,2849.89,2849.89,2849.89,2849.89,000,2849.89
2011-11-03,2858.42,2858.42,2858.42,2858.42,000,2858.42
2011-11-02,2826.31,2826.31,2826.31,2826.31,000,2826.31
2011-11-01,2795.56,2795.56,2795.56,2795.56,000,2795.56
2011-10-31,2860.86,2860.86,2860.86,2860.86,000,2860.86
2011-10-28,2941.35,2941.35,2941.35,2941.35,000,2941.35
2011-10-27,2944.75,2944.75,2944.75,2944.75,000,2944.75
2011-10-26,2862.11,2862.11,2862.11,2862.11,000,2862.11
2011-10-25,2849.96,2849.96,2849.96,2849.96,000,2849.96
2011-10-24,2861.43,2861.43,2861.43,2861.43,000,2861.43
2011-10-21,2827.83,2827.83,2827.83,2827.83,000,2827.83
2011-10-20,2776.23,2776.23,2776.23,2776.23,000,2776.23
2011-10-19,2810.05,2810.05,2810.05,2810.05,000,2810.05
2011-10-18,2790.43,2790.43,2790.43,2790.43,000,2790.43
2011-10-17,2805.16,2805.16,2805.16,2805.16,000,2805.16
2011-10-14,2821.04,2821.04,2821.04,2821.04,000,2821.04
2011-10-13,2789.14,2789.14,2789.14,2789.14,000,2789.14
2011-10-12,2809.53,2809.53,2809.53,2809.53,000,2809.53
2011-10-11,2783.15,2783.15,2783.15,2783.15,000,2783.15
2011-10-10,2783.97,2783.97,2783.97,2783.97,000,2783.97
2011-10-07,2734.98,2734.98,2734.98,2734.98,000,2734.98
2011-10-06,2727.37,2727.37,2727.37,2727.37,000,2727.37
2011-10-05,2632.35,2632.35,2632.35,2632.35,000,2632.35
2011-10-04,2557.82,2557.82,2557.82,2557.82,000,2557.82
2011-10-03,2628.41,2628.41,2628.41,2628.41,000,2628.41
2011-09-30,2654.38,2654.38,2654.38,2654.38,000,2654.38
2011-09-29,2690.44,2690.44,2690.44,2690.44,000,2690.44
2011-09-28,2701.64,2701.64,2701.64,2701.64,000,2701.64
2011-09-27,2738.53,2738.53,2738.53,2738.53,000,2738.53
2011-09-26,2637.46,2637.46,2637.46,2637.46,000,2637.46
2011-09-23,2626.98,2626.98,2626.98,2626.98,000,2626.98
2011-09-22,2619.05,2619.05,2619.05,2619.05,000,2619.05
2011-09-21,2742.17,2742.17,2742.17,2742.17,000,2742.17
2011-09-20,2777.05,2777.05,2777.05,2777.05,000,2777.05
2011-09-19,2728.15,2728.15,2728.15,2728.15,000,2728.15
2011-09-16,2783.65,2783.65,2783.65,2783.65,000,2783.65
2011-09-15,2766.46,2766.46,2766.46,2766.46,000,2766.46
2011-09-14,2709.56,2709.56,2709.56,2709.56,000,2709.56
2011-09-13,2683.03,2683.03,2683.03,2683.03,000,2683.03
2011-09-12,2662.11,2662.11,2662.11,2662.11,000,2662.11
2011-09-09,2706.53,2706.53,2706.53,2706.53,000,2706.53
2011-09-08,2769.78,2769.78,2769.78,2769.78,000,2769.78
2011-09-07,2758.63,2758.63,2758.63,2758.63,000,2758.63
2011-09-06,2678.25,2678.25,2678.25,2678.25,000,2678.25
2011-09-05,2655.24,2655.24,2655.24,2655.24,000,2655.24
2011-09-02,2749.64,2749.64,2749.64,2749.64,000,2749.64
2011-09-01,2812.61,2812.61,2812.61,2812.61,000,2812.61
2011-08-31,2800.51,2800.51,2800.51,2800.51,000,2800.51
2011-08-30,2733.89,2733.89,2733.89,2733.89,000,2733.89
2011-08-26,2663.53,2663.53,2663.53,2663.53,000,2663.53
2011-08-25,2665.24,2665.24,2665.24,2665.24,000,2665.24
2011-08-24,2699.06,2699.06,2699.06,2699.06,000,2699.06
2011-08-23,2661.10,2661.10,2661.10,2661.10,000,2661.10
2011-08-22,2643.61,2643.61,2643.61,2643.61,000,2643.61
2011-08-19,2616.34,2616.34,2616.34,2616.34,000,2616.34
2011-08-18,2643.01,2643.01,2643.01,2643.01,000,2643.01
2011-08-17,2767.08,2767.08,2767.08,2767.08,000,2767.08
2011-08-16,2780.31,2780.31,2780.31,2780.31,000,2780.31
2011-08-15,2781.35,2781.35,2781.35,2781.35,000,2781.35
2011-08-12,2763.81,2763.81,2763.81,2763.81,000,2763.81
2011-08-11,2683.66,2683.66,2683.66,2683.66,000,2683.66
2011-08-10,2605.63,2605.63,2605.63,2605.63,000,2605.63
2011-08-09,2681.60,2681.60,2681.60,2681.60,000,2681.60
2011-08-08,2631.57,2631.57,2631.57,2631.57,000,2631.57
2011-08-05,2727.18,2727.18,2727.18,2727.18,000,2727.18
2011-08-04,2802.51,2802.51,2802.51,2802.51,000,2802.51
2011-08-03,2903.02,2903.02,2903.02,2903.02,000,2903.02
2011-08-02,2970.21,2970.21,2970.21,2970.21,000,2970.21
2011-08-01,3004.41,3004.41,3004.41,3004.41,000,3004.41
2011-07-29,3026.02,3026.02,3026.02,3026.02,000,3026.02
2011-07-28,3053.94,3053.94,3053.94,3053.94,000,3053.94
2011-07-27,3047.99,3047.99,3047.99,3047.99,000,3047.99
2011-07-26,3085.14,3085.14,3085.14,3085.14,000,3085.14
2011-07-25,3082.80,3082.80,3082.80,3082.80,000,3082.80
2011-07-22,3088.36,3088.36,3088.36,3088.36,000,3088.36
2011-07-21,3068.36,3068.36,3068.36,3068.36,000,3068.36
2011-07-20,3048.05,3048.05,3048.05,3048.05,000,3048.05
2011-07-19,3016.33,3016.33,3016.33,3016.33,000,3016.33
2011-07-18,2997.21,2997.21,2997.21,2997.21,000,2997.21
2011-07-15,3045.51,3045.51,3045.51,3045.51,000,3045.51
2011-07-14,3047.46,3047.46,3047.46,3047.46,000,3047.46
2011-07-13,3076.55,3076.55,3076.55,3076.55,000,3076.55
2011-07-12,3057.70,3057.70,3057.70,3057.70,000,3057.70
2011-07-11,3088.28,3088.28,3088.28,3088.28,000,3088.28
2011-07-08,3122.43,3122.43,3122.43,3122.43,000,3122.43
2011-07-07,3154.10,3154.10,3154.10,3154.10,000,3154.10
2011-07-06,3129.81,3129.81,3129.81,3129.81,000,3129.81
2011-07-05,3139.39,3139.39,3139.39,3139.39,000,3139.39
2011-07-04,3134.94,3134.94,3134.94,3134.94,000,3134.94
2011-07-01,3120.33,3120.33,3120.33,3120.33,000,3120.33
2011-06-30,3096.72,3096.72,3096.72,3096.72,000,3096.72
2011-06-29,3052.05,3052.05,3052.05,3052.05,000,3052.05
2011-06-28,3005.85,3005.85,3005.85,3005.85,000,3005.85
2011-06-27,2984.33,2984.33,2984.33,2984.33,000,2984.33
2011-06-24,2973.08,2973.08,2973.08,2973.08,000,2973.08
2011-06-23,2959.86,2959.86,2959.86,2959.86,000,2959.86
2011-06-22,3010.19,3010.19,3010.19,3010.19,000,3010.19
2011-06-21,3011.74,3011.74,3011.74,3011.74,000,3011.74
2011-06-20,2971.26,2971.26,2971.26,2971.26,000,2971.26
2011-06-17,2985.57,2985.57,2985.57,2985.57,000,2985.57
2011-06-16,2977.47,2977.47,2977.47,2977.47,000,2977.47
2011-06-15,3001.84,3001.84,3001.84,3001.84,000,3001.84
2011-06-14,3031.97,3031.97,3031.97,3031.97,000,3031.97
2011-06-13,3015.72,3015.72,3015.72,3015.72,000,3015.72
2011-06-10,3012.62,3012.62,3012.62,3012.62,000,3012.62
2011-06-09,3057.04,3057.04,3057.04,3057.04,000,3057.04
2011-06-08,3034.52,3034.52,3034.52,3034.52,000,3034.52
2011-06-07,3064.03,3064.03,3064.03,3064.03,000,3064.03
2011-06-06,3062.74,3062.74,3062.74,3062.74,000,3062.74
2011-06-03,3058.58,3058.58,3058.58,3058.58,000,3058.58
2011-06-02,3054.98,3054.98,3054.98,3054.98,000,3054.98
2011-06-01,3092.54,3092.54,3092.54,3092.54,000,3092.54
2011-05-31,3121.07,3121.07,3121.07,3121.07,000,3121.07
2011-05-27,3094.62,3094.62,3094.62,3094.62,000,3094.62
2011-05-26,3064.66,3064.66,3064.66,3064.66,000,3064.66
2011-05-25,3058.92,3058.92,3058.92,3058.92,000,3058.92
2011-05-24,3055.16,3055.16,3055.16,3055.16,000,3055.16
2011-05-23,3042.66,3042.66,3042.66,3042.66,000,3042.66
2011-05-20,3099.97,3099.97,3099.97,3099.97,000,3099.97
2011-05-19,3102.99,3102.99,3102.99,3102.99,000,3102.99
2011-05-18,3085.15,3085.15,3085.15,3085.15,000,3085.15
2011-05-17,3055.52,3055.52,3055.52,3055.52,000,3055.52
2011-05-16,3087.44,3087.44,3087.44,3087.44,000,3087.44
2011-05-13,3090.52,3090.52,3090.52,3090.52,000,3090.52
2011-05-12,3097.62,3097.62,3097.62,3097.62,000,3097.62
2011-05-11,3113.20,3113.20,3113.20,3113.20,000,3113.20
2011-05-10,3133.73,3133.73,3133.73,3133.73,000,3133.73
2011-05-09,3094.14,3094.14,3094.14,3094.14,000,3094.14
2011-05-06,3109.63,3109.63,3109.63,3109.63,000,3109.63
2011-05-05,3082.42,3082.42,3082.42,3082.42,000,3082.42
2011-05-04,3113.25,3113.25,3113.25,3113.25,000,3113.25
2011-05-03,3160.85,3160.85,3160.85,3160.85,000,3160.85
2011-04-29,3155.03,3155.03,3155.03,3155.03,000,3155.03
2011-04-28,3155.03,3155.03,3155.03,3155.03,000,3155.03
2011-04-27,3149.53,3149.53,3149.53,3149.53,000,3149.53
2011-04-26,3148.96,3148.96,3148.96,3148.96,000,3148.96
2011-04-21,3124.35,3124.35,3124.35,3124.35,000,3124.35
2011-04-20,3124.34,3124.34,3124.34,3124.34,000,3124.34
2011-04-19,3062.29,3062.29,3062.29,3062.29,000,3062.29
2011-04-18,3047.60,3047.60,3047.60,3047.60,000,3047.60
2011-04-15,3110.30,3110.30,3110.30,3110.30,000,3110.30
2011-04-14,3093.33,3093.33,3093.33,3093.33,000,3093.33
2011-04-13,3114.12,3114.12,3114.12,3114.12,000,3114.12
2011-04-12,3091.22,3091.22,3091.22,3091.22,000,3091.22
2011-04-11,3136.11,3136.11,3136.11,3136.11,000,3136.11
2011-04-08,3138.23,3138.23,3138.23,3138.23,000,3138.23
2011-04-07,3114.51,3114.51,3114.51,3114.51,000,3114.51
2011-04-06,3133.63,3133.63,3133.63,3133.63,000,3133.63
2011-04-05,3116.63,3116.63,3116.63,3116.63,000,3116.63
2011-04-04,3122.15,3122.15,3122.15,3122.15,000,3122.15
2011-04-01,3116.83,3116.83,3116.83,3116.83,000,3116.83
2011-03-31,3067.73,3067.73,3067.73,3067.73,000,3067.73
2011-03-30,3088.86,3088.86,3088.86,3088.86,000,3088.86
2011-03-29,3080.08,3080.08,3080.08,3080.08,000,3080.08
2011-03-28,3068.22,3068.22,3068.22,3068.22,000,3068.22
2011-03-25,3065.83,3065.83,3065.83,3065.83,000,3065.83
2011-03-24,3055.77,3055.77,3055.77,3055.77,000,3055.77
2011-03-23,3012.74,3012.74,3012.74,3012.74,000,3012.74
2011-03-22,2997.22,2997.22,2997.22,2997.22,000,2997.22
2011-03-21,3009.73,3009.73,3009.73,3009.73,000,3009.73
2011-03-18,2973.64,2973.64,2973.64,2973.64,000,2973.64
2011-03-17,2959.90,2959.90,2959.90,2959.90,000,2959.90
2011-03-16,2909.52,2909.52,2909.52,2909.52,000,2909.52
2011-03-15,2956.29,2956.29,2956.29,2956.29,000,2956.29
2011-03-14,2999.96,2999.96,2999.96,2999.96,000,2999.96
2011-03-11,3026.24,3026.24,3026.24,3026.24,000,3026.24
2011-03-10,3037.39,3037.39,3037.39,3037.39,000,3037.39
2011-03-09,3086.02,3086.02,3086.02,3086.02,000,3086.02
2011-03-08,3103.13,3103.13,3103.13,3103.13,000,3103.13
2011-03-07,3102.82,3102.82,3102.82,3102.82,000,3102.82
2011-03-04,3109.26,3109.26,3109.26,3109.26,000,3109.26
2011-03-03,3112.72,3112.72,3112.72,3112.72,000,3112.72
2011-03-02,3069.04,3069.04,3069.04,3069.04,000,3069.04
2011-03-01,3079.66,3079.66,3079.66,3079.66,000,3079.66
2011-02-28,3106.58,3106.58,3106.58,3106.58,000,3106.58
2011-02-25,3109.27,3109.27,3109.27,3109.27,000,3109.27
2011-02-24,3066.32,3066.32,3066.32,3066.32,000,3066.32
2011-02-23,3072.27,3072.27,3072.27,3072.27,000,3072.27
2011-02-22,3109.39,3109.39,3109.39,3109.39,000,3109.39
2011-02-21,3120.40,3120.40,3120.40,3120.40,000,3120.40
2011-02-18,3154.10,3154.10,3154.10,3154.10,000,3154.10
2011-02-17,3155.97,3155.97,3155.97,3155.97,000,3155.97
2011-02-16,3154.23,3154.23,3154.23,3154.23,000,3154.23
2011-02-15,3131.04,3131.04,3131.04,3131.04,000,3131.04
2011-02-14,3144.08,3144.08,3144.08,3144.08,000,3144.08
2011-02-11,3143.89,3143.89,3143.89,3143.89,000,3143.89
2011-02-10,3122.31,3122.31,3122.31,3122.31,000,3122.31
2011-02-09,3139.43,3139.43,3139.43,3139.43,000,3139.43
2011-02-08,3158.13,3158.13,3158.13,3158.13,000,3158.13
2011-02-07,3139.56,3139.56,3139.56,3139.56,000,3139.56
2011-02-04,3110.39,3110.39,3110.39,3110.39,000,3110.39
2011-02-03,3101.03,3101.03,3101.03,3101.03,000,3101.03
2011-02-02,3109.50,3109.50,3109.50,3109.50,000,3109.50
2011-02-01,3090.98,3090.98,3090.98,3090.98,000,3090.98
2011-01-31,3044.27,3044.27,3044.27,3044.27,000,3044.27
2011-01-28,3055.16,3055.16,3055.16,3055.16,000,3055.16
2011-01-27,3094.69,3094.69,3094.69,3094.69,000,3094.69
2011-01-26,3096.38,3096.38,3096.38,3096.38,000,3096.38
2011-01-25,3069.73,3069.73,3069.73,3069.73,000,3069.73
2011-01-24,3083.88,3083.88,3083.88,3083.88,000,3083.88
2011-01-21,3061.47,3061.47,3061.47,3061.47,000,3061.47
2011-01-20,3048.00,3048.00,3048.00,3048.00,000,3048.00
2011-01-19,3103.83,3103.83,3103.83,3103.83,000,3103.83
2011-01-18,3142.62,3142.62,3142.62,3142.62,000,3142.62
2011-01-17,3108.29,3108.29,3108.29,3108.29,000,3108.29
2011-01-14,3115.37,3115.37,3115.37,3115.37,000,3115.37
2011-01-13,3125.84,3125.84,3125.84,3125.84,000,3125.84
2011-01-12,3137.50,3137.50,3137.50,3137.50,000,3137.50
2011-01-11,3120.18,3120.18,3120.18,3120.18,000,3120.18
2011-01-10,3088.45,3088.45,3088.45,3088.45,000,3088.45
2011-01-07,3104.23,3104.23,3104.23,3104.23,000,3104.23
2011-01-06,3121.13,3121.13,3121.13,3121.13,000,3121.13
2011-01-05,3133.05,3133.05,3133.05,3133.05,000,3133.05
2011-01-04,3119.00,3119.00,3119.00,3119.00,000,3119.00
2010-12-31,3062.85,3062.85,3062.85,3062.85,000,3062.85
2010-12-30,3094.41,3094.41,3094.41,3094.41,000,3094.41
2010-12-29,3107.41,3107.41,3107.41,3107.41,000,3107.41
2010-12-24,3107.71,3107.71,3107.71,3107.71,000,3107.71
2010-12-23,3104.70,3104.70,3104.70,3104.70,000,3104.70
2010-12-22,3098.29,3098.29,3098.29,3098.29,000,3098.29
2010-12-21,3082.39,3082.39,3082.39,3082.39,000,3082.39
2010-12-20,3053.13,3053.13,3053.13,3053.13,000,3053.13
2010-12-17,3044.15,3044.15,3044.15,3044.15,000,3044.15
2010-12-16,3045.21,3045.21,3045.21,3045.21,000,3045.21
2010-12-15,3046.33,3046.33,3046.33,3046.33,000,3046.33
2010-12-14,3051.76,3051.76,3051.76,3051.76,000,3051.76
2010-12-13,3036.34,3036.34,3036.34,3036.34,000,3036.34
2010-12-10,3012.40,3012.40,3012.40,3012.40,000,3012.40
2010-12-09,3009.38,3009.38,3009.38,3009.38,000,3009.38
2010-12-08,3001.78,3001.78,3001.78,3001.78,000,3001.78
2010-12-07,3010.68,3010.68,3010.68,3010.68,000,3010.68
2010-12-06,2988.60,2988.60,2988.60,2988.60,000,2988.60
2010-12-03,2974.74,2974.74,2974.74,2974.74,000,2974.74
2010-12-02,2984.40,2984.40,2984.40,2984.40,000,2984.40
2010-12-01,2919.43,2919.43,2919.43,2919.43,000,2919.43
2010-11-30,2861.61,2861.61,2861.61,2861.61,000,2861.61
2010-11-29,2874.78,2874.78,2874.78,2874.78,000,2874.78
2010-11-26,2930.78,2930.78,2930.78,2930.78,000,2930.78
2010-11-25,2945.02,2945.02,2945.02,2945.02,000,2945.02
2010-11-24,2922.73,2922.73,2922.73,2922.73,000,2922.73
2010-11-23,2885.31,2885.31,2885.31,2885.31,000,2885.31
2010-11-22,2935.94,2935.94,2935.94,2935.94,000,2935.94
2010-11-19,2959.82,2959.82,2959.82,2959.82,000,2959.82
2010-11-18,2976.39,2976.39,2976.39,2976.39,000,2976.39
2010-11-17,2937.88,2937.88,2937.88,2937.88,000,2937.88
2010-11-16,2933.37,2933.37,2933.37,2933.37,000,2933.37
2010-11-15,3002.11,3002.11,3002.11,3002.11,000,3002.11
2010-11-12,2989.69,2989.69,2989.69,2989.69,000,2989.69
2010-11-11,2999.20,2999.20,2999.20,2999.20,000,2999.20
2010-11-10,3003.45,3003.45,3003.45,3003.45,000,3003.45
2010-11-09,3033.48,3033.48,3033.48,3033.48,000,3033.48
2010-11-08,3020.33,3020.33,3020.33,3020.33,000,3020.33
2010-11-05,3032.58,3032.58,3032.58,3032.58,000,3032.58
2010-11-04,3024.72,3024.72,3024.72,3024.72,000,3024.72
2010-11-03,2969.41,2969.41,2969.41,2969.41,000,2969.41
2010-11-02,2975.20,2975.20,2975.20,2975.20,000,2975.20
2010-11-01,2945.62,2945.62,2945.62,2945.62,000,2945.62
2010-10-29,2936.15,2936.15,2936.15,2936.15,000,2936.15
2010-10-28,2937.41,2937.41,2937.41,2937.41,000,2937.41
2010-10-27,2922.34,2922.34,2922.34,2922.34,000,2922.34
2010-10-26,2953.87,2953.87,2953.87,2953.87,000,2953.87
2010-10-25,2974.58,2974.58,2974.58,2974.58,000,2974.58
2010-10-22,2967.00,2967.00,2967.00,2967.00,000,2967.00
2010-10-21,2974.36,2974.36,2974.36,2974.36,000,2974.36
2010-10-20,2959.34,2959.34,2959.34,2959.34,000,2959.34
2010-10-19,2947.99,2947.99,2947.99,2947.99,000,2947.99
2010-10-18,2966.75,2966.75,2966.75,2966.75,000,2966.75
2010-10-15,2948.03,2948.03,2948.03,2948.03,000,2948.03
2010-10-14,2960.38,2960.38,2960.38,2960.38,000,2960.38
2010-10-13,2969.57,2969.57,2969.57,2969.57,000,2969.57
2010-10-12,2926.60,2926.60,2926.60,2926.60,000,2926.60
2010-10-11,2933.10,2933.10,2933.10,2933.10,000,2933.10
2010-10-08,2923.54,2923.54,2923.54,2923.54,000,2923.54
2010-10-07,2926.98,2926.98,2926.98,2926.98,000,2926.98
2010-10-06,2936.58,2936.58,2936.58,2936.58,000,2936.58
2010-10-05,2912.18,2912.18,2912.18,2912.18,000,2912.18
2010-10-04,2872.60,2872.60,2872.60,2872.60,000,2872.60
2010-10-01,2889.71,2889.71,2889.71,2889.71,000,2889.71
2010-09-30,2867.58,2867.58,2867.58,2867.58,000,2867.58
2010-09-29,2877.55,2877.55,2877.55,2877.55,000,2877.55
2010-09-28,2881.16,2881.16,2881.16,2881.16,000,2881.16
2010-09-27,2879.25,2879.25,2879.25,2879.25,000,2879.25
2010-09-24,2889.12,2889.12,2889.12,2889.12,000,2889.12
2010-09-23,2862.45,2862.45,2862.45,2862.45,000,2862.45
2010-09-22,2865.02,2865.02,2865.02,2865.02,000,2865.02
2010-09-21,2879.32,2879.32,2879.32,2879.32,000,2879.32
2010-09-20,2890.54,2890.54,2890.54,2890.54,000,2890.54
2010-09-17,2844.71,2844.71,2844.71,2844.71,000,2844.71
2010-09-16,2859.22,2859.22,2859.22,2859.22,000,2859.22
2010-09-15,2868.06,2868.06,2868.06,2868.06,000,2868.06
2010-09-14,2872.10,2872.10,2872.10,2872.10,000,2872.10
2010-09-13,2872.73,2872.73,2872.73,2872.73,000,2872.73
2010-09-10,2840.25,2840.25,2840.25,2840.25,000,2840.25
2010-09-09,2833.78,2833.78,2833.78,2833.78,000,2833.78
2010-09-08,2801.76,2801.76,2801.76,2801.76,000,2801.76
2010-09-07,2790.72,2790.72,2790.72,2790.72,000,2790.72
2010-09-06,2806.78,2806.78,2806.78,2806.78,000,2806.78
2010-09-03,2800.22,2800.22,2800.22,2800.22,000,2800.22
2010-09-02,2772.91,2772.91,2772.91,2772.91,000,2772.91
2010-09-01,2767.47,2767.47,2767.47,2767.47,000,2767.47
2010-08-31,2696.72,2696.72,2696.72,2696.72,000,2696.72
2010-08-27,2684.41,2684.41,2684.41,2684.41,000,2684.41
2010-08-26,2660.35,2660.35,2660.35,2660.35,000,2660.35
2010-08-25,2638.12,2638.12,2638.12,2638.12,000,2638.12
2010-08-24,2661.46,2661.46,2661.46,2661.46,000,2661.46
2010-08-23,2700.95,2700.95,2700.95,2700.95,000,2700.95
2010-08-20,2681.12,2681.12,2681.12,2681.12,000,2681.12
2010-08-19,2690.81,2690.81,2690.81,2690.81,000,2690.81
2010-08-18,2732.80,2732.80,2732.80,2732.80,000,2732.80
2010-08-17,2754.77,2754.77,2754.77,2754.77,000,2754.77
2010-08-16,2716.96,2716.96,2716.96,2716.96,000,2716.96
2010-08-13,2716.96,2716.96,2716.96,2716.96,000,2716.96
2010-08-12,2712.96,2712.96,2712.96,2712.96,000,2712.96
2010-08-11,2706.59,2706.59,2706.59,2706.59,000,2706.59
2010-08-10,2772.57,2772.57,2772.57,2772.57,000,2772.57
2010-08-09,2792.56,2792.56,2792.56,2792.56,000,2792.56
2010-08-06,2753.67,2753.67,2753.67,2753.67,000,2753.67
2010-08-05,2771.21,2771.21,2771.21,2771.21,000,2771.21
2010-08-04,2778.08,2778.08,2778.08,2778.08,000,2778.08
2010-08-03,2783.03,2783.03,2783.03,2783.03,000,2783.03
2010-08-02,2784.19,2784.19,2784.19,2784.19,000,2784.19
2010-07-30,2715.36,2715.36,2715.36,2715.36,000,2715.36
2010-07-29,2744.30,2744.30,2744.30,2744.30,000,2744.30
2010-07-28,2744.38,2744.38,2744.38,2744.38,000,2744.38
2010-07-27,2768.03,2768.03,2768.03,2768.03,000,2768.03
2010-07-26,2762.54,2762.54,2762.54,2762.54,000,2762.54
2010-07-23,2743.57,2743.57,2743.57,2743.57,000,2743.57
2010-07-22,2740.45,2740.45,2740.45,2740.45,000,2740.45
2010-07-21,2691.45,2691.45,2691.45,2691.45,000,2691.45
2010-07-20,2652.70,2652.70,2652.70,2652.70,000,2652.70
2010-07-19,2658.05,2658.05,2658.05,2658.05,000,2658.05
2010-07-16,2664.54,2664.54,2664.54,2664.54,000,2664.54
2010-07-15,2690.60,2690.60,2690.60,2690.60,000,2690.60
2010-07-14,2710.58,2710.58,2710.58,2710.58,000,2710.58
2010-07-13,2720.03,2720.03,2720.03,2720.03,000,2720.03
2010-07-12,2668.69,2668.69,2668.69,2668.69,000,2668.69
2010-07-09,2652.65,2652.65,2652.65,2652.65,000,2652.65
2010-07-08,2639.17,2639.17,2639.17,2639.17,000,2639.17
2010-07-07,2593.21,2593.21,2593.21,2593.21,000,2593.21
2010-07-06,2569.27,2569.27,2569.27,2569.27,000,2569.27
2010-07-05,2499.85,2499.85,2499.85,2499.85,000,2499.85
2010-07-02,2505.19,2505.19,2505.19,2505.19,000,2505.19
2010-07-01,2485.69,2485.69,2485.69,2485.69,000,2485.69
2010-06-30,2543.47,2543.47,2543.47,2543.47,000,2543.47
2010-06-29,2542.26,2542.26,2542.26,2542.26,000,2542.26
2010-06-28,2621.73,2621.73,2621.73,2621.73,000,2621.73
2010-06-25,2609.05,2609.05,2609.05,2609.05,000,2609.05
2010-06-24,2636.43,2636.43,2636.43,2636.43,000,2636.43
2010-06-23,2675.86,2675.86,2675.86,2675.86,000,2675.86
2010-06-22,2709.58,2709.58,2709.58,2709.58,000,2709.58
2010-06-21,2734.53,2734.53,2734.53,2734.53,000,2734.53
2010-06-18,2711.62,2711.62,2711.62,2711.62,000,2711.62
2010-06-17,2709.95,2709.95,2709.95,2709.95,000,2709.95
2010-06-16,2702.88,2702.88,2702.88,2702.88,000,2702.88
2010-06-15,2694.75,2694.75,2694.75,2694.75,000,2694.75
2010-06-14,2684.79,2684.79,2684.79,2684.79,000,2684.79
2010-06-11,2663.00,2663.00,2663.00,2663.00,000,2663.00
2010-06-10,2647.22,2647.22,2647.22,2647.22,000,2647.22
2010-06-09,2622.36,2622.36,2622.36,2622.36,000,2622.36
2010-06-08,2592.17,2592.17,2592.17,2592.17,000,2592.17
2010-06-07,2614.84,2614.84,2614.84,2614.84,000,2614.84
2010-06-04,2644.57,2644.57,2644.57,2644.57,000,2644.57
2010-06-03,2689.58,2689.58,2689.58,2689.58,000,2689.58
2010-06-02,2657.77,2657.77,2657.77,2657.77,000,2657.77
2010-06-01,2661.70,2661.70,2661.70,2661.70,000,2661.70
2010-05-31,2673.17,2673.17,2673.17,2673.17,000,2673.17
2010-05-28,2673.17,2673.17,2673.17,2673.17,000,2673.17
2010-05-27,2676.51,2676.51,2676.51,2676.51,000,2676.51
